UTC TIME,ACP SAMPLING TIME,MINUS15VOLT,15VOLT,5VOLT,RCAL,R0,TCGND,VREF1,VREF2,VREF3
2005-01-14T09:12:02:425,99.75,-14.918,14.473,2.5,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:02:675,100,-14.918,14.473,2.5,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:02:925,100.25,-14.918,14.473,2.5,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:03:175,100.5,-14.918,14.473,2.5,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:03:425,100.75,-14.918,14.473,2.5,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:03:675,101,-14.918,14.473,2.5,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:03:925,101.25,-14.918,14.473,2.5,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:04:175,101.5,-14.918,14.473,2.5,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:04:425,101.75,-14.918,14.473,2.5,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:04:675,102,-14.918,14.473,2.5,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:04:925,102.25,-14.918,14.473,2.5,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:05:175,102.5,-14.918,14.473,2.5,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:05:425,102.75,-14.918,14.473,2.5,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:05:675,103,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:05:925,103.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:06:175,103.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:06:425,103.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:06:675,104,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:06:925,104.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:07:175,104.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:07:425,104.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:07:675,105,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:07:925,105.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:08:175,105.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:08:425,105.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:08:675,106,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:08:925,106.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:09:175,106.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:09:425,106.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:09:675,107,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:09:925,107.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:10:175,107.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:10:425,107.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:10:675,108,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:10:925,108.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:11:175,108.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:11:425,108.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:11:675,109,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:11:925,109.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:12:175,109.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:12:425,109.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:12:675,110,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:12:925,110.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:13:175,110.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:13:425,110.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:13:675,111,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:13:925,111.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:14:175,111.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:14:425,111.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:14:675,112,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:14:925,112.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:15:175,112.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:15:425,112.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:15:675,113,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:15:925,113.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:16:175,113.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:16:425,113.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:16:675,114,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:16:925,114.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:17:175,114.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:17:425,114.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:17:675,115,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:17:925,115.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:18:175,115.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:18:425,115.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:18:675,116,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:18:925,116.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:19:175,116.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:19:425,116.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:19:675,117,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:19:925,117.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:20:175,117.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:20:425,117.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:20:675,118,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:20:925,118.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:21:175,118.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:21:425,118.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:21:675,119,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:21:925,119.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:22:175,119.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:22:425,119.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:22:675,120,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:22:925,120.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:23:175,120.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:23:425,120.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:23:675,121,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:23:925,121.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:24:175,121.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:24:425,121.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:24:675,122,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:24:925,122.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:25:175,122.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:25:425,122.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:25:675,123,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:25:925,123.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:26:175,123.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:26:425,123.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:26:675,124,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:26:925,124.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:27:175,124.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:27:425,124.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:27:675,125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:27:925,125.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:28:175,125.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:28:425,125.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:28:675,126,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:28:925,126.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:29:175,126.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:29:425,126.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:29:675,127,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:29:925,127.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:30:175,127.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:30:425,127.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:30:675,128,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:30:925,128.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:31:175,128.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:31:425,128.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:31:675,129,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:31:925,129.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:32:175,129.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:32:425,129.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:32:675,130,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:32:925,130.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:33:175,130.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:33:425,130.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:33:675,131,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:33:925,131.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:34:175,131.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:34:425,131.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:34:675,132,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:34:925,132.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:35:175,132.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:35:425,132.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:35:675,133,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:35:925,133.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:36:175,133.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:36:425,133.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:36:675,134,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:36:925,134.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:37:175,134.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:37:425,134.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:37:675,135,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:37:925,135.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:38:175,135.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:38:425,135.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:38:675,136,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:38:925,136.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:39:175,136.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:39:425,136.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:39:675,137,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:39:925,137.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:40:175,137.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:40:425,137.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:40:675,138,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:40:925,138.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:41:175,138.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:41:425,138.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:41:675,139,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:41:925,139.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:42:175,139.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:42:425,139.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:42:675,140,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:42:925,140.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:43:175,140.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:43:425,140.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:43:675,141,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:43:925,141.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:44:175,141.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:44:425,141.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:44:675,142,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:44:925,142.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:45:175,142.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:45:425,142.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:45:675,143,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:45:925,143.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:46:175,143.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:46:425,143.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:46:675,144,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:46:925,144.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:47:175,144.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:47:425,144.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:47:675,145,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:47:925,145.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:48:175,145.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:48:425,145.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:48:675,146,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:48:925,146.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:49:175,146.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:49:425,146.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:49:675,147,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:49:925,147.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:50:175,147.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:50:425,147.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:50:675,148,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:50:925,148.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:51:175,148.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:51:425,148.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:51:675,149,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:51:925,149.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:52:175,149.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:52:425,149.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:52:675,150,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:52:925,150.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:53:175,150.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:53:425,150.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:53:675,151,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:53:925,151.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:54:175,151.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:54:425,151.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:54:675,152,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:54:925,152.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:55:175,152.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:55:425,152.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:55:675,153,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:55:925,153.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:56:175,153.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:56:425,153.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:56:675,154,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:56:925,154.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:57:175,154.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:57:425,154.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:57:675,155,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:57:925,155.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:58:175,155.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:58:425,155.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:58:675,156,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:58:925,156.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:59:175,156.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:59:425,156.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:59:675,157,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:12:59:925,157.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:13:00:175,157.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:13:00:425,157.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:13:00:675,158,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
