UTC TIME,ACP SAMPLING TIME,PTPM-PUMP MOTOR TEMPERATURE,PUMP SPEED,PUMP CURRENT
2005-01-14T09:13:09:175,166.5,10.042,0,0
2005-01-14T09:13:09:425,166.75,10.042,0,0
2005-01-14T09:13:09:675,167,10.042,0,0
2005-01-14T09:13:09:925,167.25,10.042,0,0
2005-01-14T09:13:10:175,167.5,10.042,0,0
2005-01-14T09:13:10:425,167.75,10.042,0,0
2005-01-14T09:13:10:675,168,10.042,0,0
2005-01-14T09:13:10:925,168.25,10.042,0,0
2005-01-14T09:13:11:175,168.5,10.042,0,0
2005-01-14T09:13:11:425,168.75,10.042,0,0
2005-01-14T09:13:11:675,169,10.042,0,0
2005-01-14T09:13:11:925,169.25,10.042,0,0
2005-01-14T09:13:12:175,169.5,10.042,0,0
2005-01-14T09:13:12:425,169.75,10.042,0,0
2005-01-14T09:13:12:675,170,10.042,0,0
2005-01-14T09:13:12:925,170.25,10.042,0,0
2005-01-14T09:13:13:175,170.5,10.042,0,0
2005-01-14T09:13:13:425,170.75,10.042,0,0
2005-01-14T09:13:13:675,171,10.042,0,0
2005-01-14T09:13:13:925,171.25,10.042,0,0
2005-01-14T09:13:14:175,171.5,10.042,0,0
2005-01-14T09:13:14:425,171.75,10.042,0,0
2005-01-14T09:13:14:675,172,10.042,0,0
2005-01-14T09:13:14:925,172.25,10.042,0,0
2005-01-14T09:13:15:175,172.5,10.042,0,0
2005-01-14T09:13:15:425,172.75,10.042,0,0
2005-01-14T09:13:15:675,173,10.042,0,0
2005-01-14T09:13:15:925,173.25,10.042,0,0
2005-01-14T09:13:16:175,173.5,10.042,0,0
2005-01-14T09:13:16:425,173.75,10.042,0,0
2005-01-14T09:13:16:675,174,10.042,0,0
2005-01-14T09:13:16:925,174.25,10.042,0,0
2005-01-14T09:13:17:175,174.5,10.042,0,0
2005-01-14T09:13:17:425,174.75,10.042,0,0
2005-01-14T09:13:17:675,175,10.042,0,0
2005-01-14T09:13:17:925,175.25,10.042,0,0
2005-01-14T09:13:18:175,175.5,10.042,0,0
2005-01-14T09:13:18:425,175.75,10.042,0,0
2005-01-14T09:13:18:675,176,10.042,0,0
2005-01-14T09:13:18:925,176.25,10.042,0,0
2005-01-14T09:13:19:175,176.5,10.042,0,0
2005-01-14T09:13:19:425,176.75,10.042,0,0
2005-01-14T09:13:19:675,177,10.042,0,0
2005-01-14T09:13:19:925,177.25,10.042,0,0
2005-01-14T09:13:20:175,177.5,10.042,0,0
2005-01-14T09:13:20:425,177.75,10.042,0,0
2005-01-14T09:13:20:675,178,10.042,0,0
2005-01-14T09:13:20:925,178.25,10.042,0,0
2005-01-14T09:13:21:175,178.5,10.042,0,0
2005-01-14T09:13:21:425,178.75,10.042,0,0
2005-01-14T09:13:21:675,179,10.042,0,0
2005-01-14T09:13:21:925,179.25,10.042,0,0
2005-01-14T09:13:22:175,179.5,10.042,0,0
2005-01-14T09:13:22:425,179.75,10.042,0,0
2005-01-14T09:13:22:675,180,10.042,0,0
2005-01-14T09:13:22:925,180.25,10.042,0,0
2005-01-14T09:13:23:175,180.5,10.042,0,0
2005-01-14T09:13:23:425,180.75,10.042,0,0
2005-01-14T09:13:23:675,181,10.042,0,0
2005-01-14T09:13:23:925,181.25,10.042,0,0
2005-01-14T09:13:24:175,181.5,10.042,0,0
2005-01-14T09:13:24:425,181.75,10.042,0,0
2005-01-14T09:13:24:675,182,10.042,0,0
2005-01-14T09:13:24:925,182.25,10.042,0,0
2005-01-14T09:13:25:175,182.5,10.042,0,0
2005-01-14T09:13:25:425,182.75,10.042,0,0
2005-01-14T09:13:25:675,182,10.042,0,0
2005-01-14T09:13:25:925,182.25,10.042,0,0
2005-01-14T09:13:26:175,182.5,10.042,0,0
2005-01-14T09:13:26:425,182.75,10.042,0,0
2005-01-14T09:13:26:675,183,10.042,0,0
2005-01-14T09:13:26:925,183.25,10.042,0,0
2005-01-14T09:13:27:175,183.5,10.042,0,0
2005-01-14T09:13:27:425,183.75,10.042,0,0
2005-01-14T09:13:27:675,184,10.042,0,0
2005-01-14T09:13:27:925,184.25,10.042,0,0
2005-01-14T09:13:28:175,184.5,10.042,0,0
2005-01-14T09:13:28:425,184.75,10.042,0,0
2005-01-14T09:13:28:675,185,10.042,0,0
2005-01-14T09:13:28:925,185.25,10.042,0,0
2005-01-14T09:13:29:175,185.5,10.042,0,0
2005-01-14T09:13:29:425,185.75,10.042,0,0
2005-01-14T09:13:29:675,186,10.042,0,0
2005-01-14T09:13:29:925,186.25,10.042,0,0
2005-01-14T09:13:30:175,186.5,10.042,0,0
2005-01-14T09:13:30:425,186.75,10.042,0,0
2005-01-14T09:13:30:675,187,10.042,0,0
2005-01-14T09:13:30:925,187.25,10.042,0,0
2005-01-14T09:13:31:175,187.5,10.042,0,0
2005-01-14T09:13:31:425,187.75,10.042,0,0
2005-01-14T09:13:31:675,188,10.042,0,0
2005-01-14T09:13:31:925,188.25,10.042,0,0
2005-01-14T09:13:32:175,188.5,10.042,0,0
2005-01-14T09:13:32:425,188.75,10.042,0,0
2005-01-14T09:13:32:675,189,10.042,0,0
2005-01-14T09:13:32:925,189.25,10.042,0,0
2005-01-14T09:13:33:175,189.5,10.042,0,0
2005-01-14T09:13:33:425,189.75,10.042,0,0
2005-01-14T09:13:33:675,190,10.042,0,0
2005-01-14T09:13:33:925,190.25,10.042,0,0
2005-01-14T09:13:34:175,190.5,10.042,0,0
2005-01-14T09:13:34:425,190.75,10.042,0,0
2005-01-14T09:13:34:675,191,10.042,0,0
2005-01-14T09:13:34:925,191.25,10.042,0,0
2005-01-14T09:13:35:175,191.5,10.042,0,0
2005-01-14T09:13:35:425,191.75,10.042,0,0
2005-01-14T09:13:35:675,192,10.042,0,0
2005-01-14T09:13:35:925,192.25,10.042,0,0
2005-01-14T09:13:36:175,192.5,10.042,0,0
2005-01-14T09:13:36:425,192.75,10.042,0,0
2005-01-14T09:13:36:675,193,10.042,0,0
2005-01-14T09:13:36:925,193.25,10.042,0,0
2005-01-14T09:13:37:175,193.5,10.042,0,0
2005-01-14T09:13:37:425,193.75,10.042,0,0
2005-01-14T09:13:37:675,194,10.042,0,0
2005-01-14T09:13:37:925,194.25,10.042,0,0
2005-01-14T09:13:38:175,194.5,10.042,0,0
2005-01-14T09:13:38:425,194.75,10.042,0,0
2005-01-14T09:13:38:675,195,10.042,0,0
2005-01-14T09:13:38:925,195.25,10.042,0,0
2005-01-14T09:13:39:175,195.5,10.042,0,0
2005-01-14T09:13:39:425,195.75,10.042,0,0
2005-01-14T09:13:39:675,196,10.042,0,0
2005-01-14T09:13:39:925,196.25,10.042,0,0
2005-01-14T09:13:40:175,196.5,10.042,0,0
2005-01-14T09:13:40:425,196.75,10.042,0,0
2005-01-14T09:13:40:675,197,10.042,0,0
2005-01-14T09:13:40:925,197.25,10.042,0,0
2005-01-14T09:13:41:175,197.5,10.042,0,0
2005-01-14T09:13:41:425,197.75,10.042,0,0
2005-01-14T09:13:41:675,198,10.042,0,0
2005-01-14T09:13:41:925,198.25,10.042,0,0
2005-01-14T09:13:42:175,198.5,10.042,0,0
2005-01-14T09:13:42:425,198.75,10.042,0,0
2005-01-14T09:13:42:675,199,10.042,0,0
2005-01-14T09:13:42:925,199.25,10.042,0,0
2005-01-14T09:13:43:175,199.5,10.042,0,0
2005-01-14T09:13:43:425,199.75,10.042,0,0
2005-01-14T09:13:43:675,200,10.042,0,0
2005-01-14T09:13:43:925,200.25,10.042,0,0
2005-01-14T09:13:44:175,200.5,10.042,0,0
2005-01-14T09:13:44:425,200.75,10.042,0,0
2005-01-14T09:13:44:675,201,10.042,0,0
2005-01-14T09:13:44:925,201.25,10.042,0,0
2005-01-14T09:13:45:175,201.5,10.042,0,0
2005-01-14T09:13:45:425,201.75,10.042,0,0
2005-01-14T09:13:45:675,202,10.042,0,0
2005-01-14T09:13:45:925,202.25,10.042,0,0
2005-01-14T09:13:46:175,202.5,10.042,0,0
2005-01-14T09:13:46:425,202.75,10.042,0,0
2005-01-14T09:13:46:675,203,10.042,0,0
2005-01-14T09:13:46:925,203.25,10.042,0,0
2005-01-14T09:13:47:175,203.5,10.042,0,0
2005-01-14T09:13:47:425,203.75,10.042,0,0
2005-01-14T09:13:47:675,204,10.042,0,0
2005-01-14T09:13:47:925,204.25,10.042,0,0
2005-01-14T09:13:48:175,204.5,10.042,0,0
2005-01-14T09:13:48:425,204.75,10.042,0,0
2005-01-14T09:13:48:675,205,10.042,0,0
2005-01-14T09:13:48:925,205.25,10.042,0,0
2005-01-14T09:13:49:175,205.5,10.042,0,0
2005-01-14T09:13:49:425,205.75,10.042,0,0
2005-01-14T09:13:49:675,206,10.042,0,0
2005-01-14T09:13:49:925,206.25,10.042,0,0
2005-01-14T09:13:50:175,206.5,10.042,0,0
2005-01-14T09:13:50:425,206.75,10.042,0,0
2005-01-14T09:13:50:675,207,10.042,0,0
2005-01-14T09:13:50:925,207.25,10.042,0,0
2005-01-14T09:13:51:175,207.5,10.042,0,0
2005-01-14T09:13:51:425,207.75,10.042,0,0
2005-01-14T09:13:51:675,208,10.042,0,0
2005-01-14T09:13:51:925,208.25,10.042,0,0
2005-01-14T09:13:52:175,208.5,10.042,0,0
2005-01-14T09:13:52:425,208.75,10.042,0,0
2005-01-14T09:13:52:675,209,10.042,0,0
2005-01-14T09:13:52:925,209.25,10.042,0,0
2005-01-14T09:13:53:175,209.5,10.042,0,0
2005-01-14T09:13:53:425,209.75,10.042,0,0
2005-01-14T09:13:53:675,210,10.042,0,0
2005-01-14T09:13:53:925,210.25,10.042,0,0
2005-01-14T09:13:54:175,210.5,10.042,0,0
2005-01-14T09:13:54:425,210.75,10.042,0,0
2005-01-14T09:13:54:675,211,10.042,0,0
2005-01-14T09:13:54:925,211.25,10.042,0,0
2005-01-14T09:13:55:175,211.5,10.042,0,0
2005-01-14T09:13:55:425,211.75,10.042,0,0
2005-01-14T09:13:55:675,212,10.042,0,0
2005-01-14T09:13:55:925,212.25,10.042,0,0
2005-01-14T09:13:56:175,212.5,10.042,0,0
2005-01-14T09:13:56:425,212.75,10.042,0,0
2005-01-14T09:13:56:675,213,10.042,0,0
2005-01-14T09:13:56:925,213.25,10.042,0,0
2005-01-14T09:13:57:175,213.5,10.042,0,0
2005-01-14T09:13:57:425,213.75,10.042,0,0
2005-01-14T09:13:57:675,214,10.042,0,0
2005-01-14T09:13:57:925,214.25,10.042,0,0
2005-01-14T09:13:58:175,214.5,10.042,0,0
2005-01-14T09:13:58:425,214.75,10.042,0,0
2005-01-14T09:13:58:675,215,10.042,0,0
2005-01-14T09:13:58:925,215.25,10.042,0,0
2005-01-14T09:13:59:175,215.5,10.042,0,0
2005-01-14T09:13:59:425,215.75,10.042,0,0
2005-01-14T09:13:59:675,216,10.042,0,0
2005-01-14T09:13:59:925,216.25,10.042,0,0
2005-01-14T09:14:00:175,216.5,10.042,0,0
2005-01-14T09:14:00:425,216.75,10.042,0,0
2005-01-14T09:14:00:675,217,10.042,0,0
2005-01-14T09:14:00:925,217.25,10.042,0,0
2005-01-14T09:14:01:175,217.5,10.042,0,0
2005-01-14T09:14:01:425,217.75,10.042,0,0
2005-01-14T09:14:01:675,218,10.042,0,0
2005-01-14T09:14:01:925,218.25,10.042,0,0
2005-01-14T09:14:02:175,218.5,10.042,0,0
2005-01-14T09:14:02:425,218.75,10.042,0,0
2005-01-14T09:14:02:675,219,10.042,0,0
2005-01-14T09:14:02:925,219.25,10.042,0,0
2005-01-14T09:14:03:175,219.5,10.042,0,0
2005-01-14T09:14:03:425,219.75,10.042,0,0
2005-01-14T09:14:03:675,220,10.042,0,0
2005-01-14T09:14:03:925,220.25,10.042,0,0
2005-01-14T09:14:04:175,220.5,10.042,0,0
2005-01-14T09:14:04:425,220.75,10.042,0,0
2005-01-14T09:14:04:675,221,10.042,0,0
2005-01-14T09:14:04:925,221.25,10.042,0,0
2005-01-14T09:14:05:175,221.5,10.042,0,0
2005-01-14T09:14:05:425,221.75,10.042,0,0
2005-01-14T09:14:05:675,222,10.042,0,0
2005-01-14T09:14:05:925,222.25,10.042,0,0
2005-01-14T09:14:06:175,222.5,10.042,0,0
2005-01-14T09:14:06:425,222.75,10.042,0,0
2005-01-14T09:14:06:675,223,10.042,0,0
2005-01-14T09:14:06:925,223.25,10.042,0,0
2005-01-14T09:14:07:175,223.5,10.042,0,0
2005-01-14T09:14:07:425,223.75,10.042,0,0
2005-01-14T09:14:07:675,224,10.042,0,0
2005-01-14T09:14:07:925,224.25,10.042,0,0
2005-01-14T09:14:08:175,224.5,10.042,0,0
2005-01-14T09:14:08:425,224.75,10.042,0,0
2005-01-14T09:14:08:675,225,10.042,0,0
2005-01-14T09:14:08:925,225.25,10.042,0,0
2005-01-14T09:14:09:175,225.5,10.042,0,0
2005-01-14T09:14:09:425,225.75,10.042,0,0
2005-01-14T09:14:09:675,226,10.042,0,0
2005-01-14T09:14:09:925,226.25,10.042,0,0
2005-01-14T09:14:10:175,226.5,10.042,0,0
2005-01-14T09:14:10:425,226.75,10.042,0,0
2005-01-14T09:14:10:675,227,10.042,0,0
2005-01-14T09:14:10:925,227.25,10.042,0,0
2005-01-14T09:14:11:175,227.5,10.042,0,0
2005-01-14T09:14:11:425,227.75,10.042,0,0
2005-01-14T09:14:11:675,228,10.042,0,0
2005-01-14T09:14:11:925,228.25,10.042,0,0
2005-01-14T09:14:12:175,228.5,10.042,0,0
2005-01-14T09:14:12:425,228.75,10.042,0,0
2005-01-14T09:14:12:675,229,10.042,0,0
2005-01-14T09:14:12:925,229.25,10.042,0,0
2005-01-14T09:14:13:175,229.5,10.042,0,0
2005-01-14T09:14:13:425,229.75,10.042,0,0
2005-01-14T09:14:13:675,230,10.042,0,0
2005-01-14T09:14:13:925,230.25,10.042,0,0
2005-01-14T09:14:14:175,230.5,10.042,0,0
2005-01-14T09:14:14:425,230.75,10.042,0,0
2005-01-14T09:14:14:675,231,10.042,0,0
2005-01-14T09:14:14:925,231.25,10.042,0,0
2005-01-14T09:14:15:175,231.5,10.042,0,0
2005-01-14T09:14:15:425,231.75,10.042,0,0
2005-01-14T09:14:15:675,232,10.042,0,0
2005-01-14T09:14:15:925,232.25,10.042,0,0
2005-01-14T09:14:16:175,232.5,10.042,0,0
2005-01-14T09:14:16:425,232.75,10.042,0,0
2005-01-14T09:14:16:675,233,10.042,0,0
2005-01-14T09:14:16:925,233.25,10.042,0,0
2005-01-14T09:14:17:175,233.5,10.042,0,0
2005-01-14T09:14:17:425,233.75,10.042,0,0
2005-01-14T09:14:17:675,234,10.042,0,0
2005-01-14T09:14:17:925,234.25,10.042,0,0
2005-01-14T09:14:18:175,234.5,10.042,0,0
2005-01-14T09:14:18:425,234.75,10.042,0,0
2005-01-14T09:14:18:675,235,10.042,0,0
2005-01-14T09:14:18:925,235.25,10.042,0,0
2005-01-14T09:14:19:175,235.5,10.042,0,0
2005-01-14T09:14:19:425,235.75,10.042,0,0
2005-01-14T09:14:19:675,236,10.042,0,0
2005-01-14T09:14:19:925,236.25,10.042,0,0
2005-01-14T09:14:20:175,236.5,10.042,0,0
2005-01-14T09:14:20:425,236.75,10.042,0,0
2005-01-14T09:14:20:675,237,10.042,0,0
2005-01-14T09:14:20:925,237.25,10.042,0,0
2005-01-14T09:14:21:175,237.5,10.042,0,0
2005-01-14T09:14:21:425,237.75,10.042,0,0
2005-01-14T09:14:21:675,238,10.042,0,0
2005-01-14T09:14:21:925,238.25,10.042,0,0
2005-01-14T09:14:22:175,238.5,10.042,0,0
2005-01-14T09:14:22:425,238.75,10.042,0,0
2005-01-14T09:14:22:675,239,10.042,0,0
2005-01-14T09:14:22:925,239.25,10.042,0,0
2005-01-14T09:14:23:175,239.5,10.042,0,0
2005-01-14T09:14:23:425,239.75,10.042,0,0
2005-01-14T09:14:23:675,240,10.042,0,0
2005-01-14T09:14:23:925,240.25,10.042,0,0
2005-01-14T09:14:24:175,240.5,10.042,0,0
2005-01-14T09:14:24:425,240.75,10.042,0,0
2005-01-14T09:14:24:675,241,10.042,0,0
2005-01-14T09:14:24:925,241.25,10.042,0,0
2005-01-14T09:14:25:175,241.5,10.042,0,0
2005-01-14T09:14:25:425,241.75,10.042,0,0
2005-01-14T09:14:25:675,242,10.042,0,0
2005-01-14T09:14:25:925,242.25,10.042,0,0
2005-01-14T09:14:26:175,242.5,10.042,0,0
2005-01-14T09:14:26:425,242.75,10.042,0,0
2005-01-14T09:14:26:675,243,10.042,0,0
2005-01-14T09:14:26:925,243.25,10.042,0,0
2005-01-14T09:14:27:175,243.5,10.042,0,0
2005-01-14T09:14:27:425,243.75,10.042,0,0
2005-01-14T09:14:27:675,244,10.042,0,0
2005-01-14T09:14:27:925,244.25,10.042,0,0
2005-01-14T09:14:28:175,244.5,10.042,0,0
2005-01-14T09:14:28:425,244.75,10.042,0,0
2005-01-14T09:14:28:675,245,10.042,0,0
2005-01-14T09:14:28:925,245.25,10.042,0,0
2005-01-14T09:14:29:175,245.5,10.042,0,0
2005-01-14T09:14:29:425,245.75,10.042,0,0
2005-01-14T09:14:29:675,246,10.042,0,0
2005-01-14T09:14:29:925,246.25,10.042,0,0
2005-01-14T09:14:30:175,246.5,10.042,0,0
2005-01-14T09:14:30:425,246.75,10.042,0,0
2005-01-14T09:14:30:675,247,10.042,0,0
2005-01-14T09:14:30:925,247.25,10.042,0,0
2005-01-14T09:14:31:175,247.5,10.042,0,0
2005-01-14T09:14:31:425,247.75,10.042,0,0
2005-01-14T09:14:31:675,248,10.042,0,0
2005-01-14T09:14:31:925,248.25,10.042,0,0
2005-01-14T09:14:32:175,248.5,10.042,0,0
2005-01-14T09:14:32:425,248.75,10.042,0,0
2005-01-14T09:14:32:675,249,10.042,0,0
2005-01-14T09:14:32:925,249.25,10.042,0,0
2005-01-14T09:14:33:175,249.5,10.042,0,0
2005-01-14T09:14:33:425,249.75,10.042,0,0
2005-01-14T09:14:33:675,250,10.042,0,0
2005-01-14T09:14:33:925,250.25,10.042,0,0
2005-01-14T09:14:34:175,250.5,10.042,0,0
2005-01-14T09:14:34:425,250.75,10.042,0,0
2005-01-14T09:14:34:675,251,10.042,0,0
2005-01-14T09:14:34:925,251.25,10.042,0,0
2005-01-14T09:14:35:175,251.5,10.042,0,0
2005-01-14T09:14:35:425,251.75,10.042,0,0
2005-01-14T09:14:35:675,252,10.042,0,0
2005-01-14T09:14:35:925,252.25,10.042,0,0
2005-01-14T09:14:36:175,252.5,10.042,0,0
2005-01-14T09:14:36:425,252.75,10.042,0,0
2005-01-14T09:14:36:675,253,10.042,0,0
2005-01-14T09:14:36:925,253.25,10.042,0,0
2005-01-14T09:14:37:175,253.5,10.042,0,0
2005-01-14T09:14:37:425,253.75,10.042,0,0
2005-01-14T09:14:37:675,254,10.042,0,0
2005-01-14T09:14:37:925,254.25,10.042,0,0
2005-01-14T09:14:38:175,254.5,10.042,0,0
2005-01-14T09:14:38:425,254.75,10.042,0,0
2005-01-14T09:14:38:675,255,10.042,0,0
2005-01-14T09:14:38:925,255.25,10.042,0,0
2005-01-14T09:14:39:175,255.5,10.042,0,0
2005-01-14T09:14:39:425,255.75,10.042,0,0
2005-01-14T09:14:39:675,256,10.042,0,0
2005-01-14T09:14:39:925,256.25,10.042,0,0
2005-01-14T09:14:40:175,256.5,10.042,0,0
2005-01-14T09:14:40:425,256.75,10.042,0,0
2005-01-14T09:14:40:675,257,10.042,0,0
2005-01-14T09:14:40:925,257.25,10.042,0,0
2005-01-14T09:14:41:175,257.5,10.042,0,0
2005-01-14T09:14:41:425,257.75,10.042,0,0
2005-01-14T09:14:41:675,258,10.042,0,0
2005-01-14T09:14:41:925,258.25,10.042,0,0
2005-01-14T09:14:42:175,258.5,10.042,0,0
2005-01-14T09:14:42:425,258.75,10.042,0,0
2005-01-14T09:14:42:675,259,10.042,0,0
2005-01-14T09:14:42:925,259.25,10.042,0,0
2005-01-14T09:14:43:175,259.5,10.042,0,0
2005-01-14T09:14:43:425,259.75,10.042,0,0
2005-01-14T09:14:43:675,260,10.042,0,0
2005-01-14T09:14:43:925,260.25,10.042,0,0
2005-01-14T09:14:44:175,260.5,10.042,0,0
2005-01-14T09:14:44:425,260.75,10.042,0,0
2005-01-14T09:14:44:675,261,10.042,0,0
2005-01-14T09:14:44:925,261.25,10.042,0,0
2005-01-14T09:14:45:175,261.5,10.042,0,0
2005-01-14T09:14:45:425,261.75,10.042,0,0
2005-01-14T09:14:45:675,262,10.042,0,0
2005-01-14T09:14:45:925,262.25,10.042,0,0
2005-01-14T09:14:46:175,262.5,10.042,0,0
2005-01-14T09:14:46:425,262.75,10.042,0,0
2005-01-14T09:14:46:675,263,10.042,0,0
2005-01-14T09:14:46:925,263.25,10.042,0,0
2005-01-14T09:14:47:175,263.5,10.042,0,0
2005-01-14T09:14:47:425,263.75,10.042,0,0
2005-01-14T09:14:47:675,264,10.042,0,0
2005-01-14T09:14:47:925,264.25,10.042,0,0
2005-01-14T09:14:48:175,264.5,10.042,0,0
2005-01-14T09:14:48:425,264.75,10.042,0,0
2005-01-14T09:14:48:675,265,10.042,0,0
2005-01-14T09:14:48:925,265.25,10.042,0,0
2005-01-14T09:14:49:175,265.5,10.042,0,0
2005-01-14T09:14:49:425,265.75,10.042,0,0
2005-01-14T09:14:49:675,266,10.042,0,0
2005-01-14T09:14:49:925,266.25,10.042,0,0
2005-01-14T09:14:50:175,266.5,10.042,0,0
2005-01-14T09:14:50:425,266.75,10.042,0,0
2005-01-14T09:14:50:675,267,10.042,0,0
2005-01-14T09:14:50:925,267.25,10.042,0,0
2005-01-14T09:14:51:175,267.5,10.042,0,0
2005-01-14T09:14:51:425,267.75,10.042,0,0
2005-01-14T09:14:51:675,268,10.042,0,0
2005-01-14T09:14:51:925,268.25,10.042,0,0
2005-01-14T09:14:52:175,268.5,10.042,0,0
2005-01-14T09:14:52:425,268.75,10.042,0,0
2005-01-14T09:14:52:675,269,10.042,0,0
2005-01-14T09:14:52:925,269.25,10.042,0,0
2005-01-14T09:14:53:175,269.5,10.042,0,0
2005-01-14T09:14:53:425,269.75,10.042,0,0
2005-01-14T09:14:53:675,270,10.042,0,0
2005-01-14T09:14:53:925,270.25,10.042,0,0
2005-01-14T09:14:54:175,270.5,10.042,0,0
2005-01-14T09:14:54:425,270.75,10.042,0,0
2005-01-14T09:14:54:675,271,10.042,0,0
2005-01-14T09:14:54:925,271.25,10.042,0,0
2005-01-14T09:14:55:175,271.5,10.042,0,0
2005-01-14T09:14:55:425,271.75,10.042,0,0
2005-01-14T09:14:55:675,272,10.042,0,0
2005-01-14T09:14:55:925,272.25,10.042,0,0
2005-01-14T09:14:56:175,272.5,10.042,0,0
2005-01-14T09:14:56:425,272.75,10.042,0,0
2005-01-14T09:14:56:675,273,10.042,0,0
2005-01-14T09:14:56:925,273.25,10.042,0,0
2005-01-14T09:14:57:175,273.5,10.042,0,0
2005-01-14T09:14:57:425,273.75,10.042,0,0
2005-01-14T09:14:57:675,274,10.042,0,0
2005-01-14T09:14:57:925,274.25,10.042,0,0
2005-01-14T09:14:58:175,274.5,10.042,0,0
2005-01-14T09:14:58:425,274.75,10.042,0,0
2005-01-14T09:14:58:675,275,10.042,0,0
2005-01-14T09:14:58:925,275.25,10.042,0,0
2005-01-14T09:14:59:175,275.5,10.042,0,0
2005-01-14T09:14:59:425,275.75,10.042,0,0
2005-01-14T09:14:59:675,276,10.042,0,0
2005-01-14T09:14:59:925,276.25,10.042,0,0
2005-01-14T09:15:00:175,276.5,10.042,0,0
2005-01-14T09:15:00:425,276.75,10.042,0,0
2005-01-14T09:15:00:675,277,10.042,0,0
2005-01-14T09:15:00:925,277.25,10.042,0,0
2005-01-14T09:15:01:175,277.5,10.042,0,0
2005-01-14T09:15:01:425,277.75,10.042,0,0
2005-01-14T09:15:01:675,278,10.042,0,0
2005-01-14T09:15:01:925,278.25,10.042,0,0
2005-01-14T09:15:02:175,278.5,10.042,0,0
2005-01-14T09:15:02:425,278.75,10.042,0,0
2005-01-14T09:15:02:675,279,10.042,0,0
2005-01-14T09:15:02:925,279.25,10.042,0,0
2005-01-14T09:15:03:175,279.5,10.042,0,0
2005-01-14T09:15:03:425,279.75,10.042,0,0
2005-01-14T09:15:03:675,280,10.042,0,0
2005-01-14T09:15:03:925,280.25,10.042,0,0
2005-01-14T09:15:04:175,280.5,10.042,0,0
2005-01-14T09:15:04:425,280.75,10.042,0,0
2005-01-14T09:15:04:675,281,10.042,0,0
2005-01-14T09:15:04:925,281.25,10.042,0,0
2005-01-14T09:15:05:175,281.5,10.042,0,0
2005-01-14T09:15:05:425,281.75,10.042,0,0
2005-01-14T09:15:05:675,282,10.042,0,0
2005-01-14T09:15:05:925,282.25,10.042,0,0
2005-01-14T09:15:06:175,282.5,10.042,0,0
2005-01-14T09:15:06:425,282.75,10.042,0,0
2005-01-14T09:15:06:675,283,10.042,0,0
2005-01-14T09:15:06:925,283.25,10.042,0,0
2005-01-14T09:15:07:175,283.5,10.042,0,0
2005-01-14T09:15:07:425,283.75,10.042,0,0
2005-01-14T09:15:07:675,284,10.042,0,0
2005-01-14T09:15:07:925,284.25,10.042,0,0
2005-01-14T09:15:08:175,284.5,10.042,0,0
2005-01-14T09:15:08:425,284.75,10.042,0,0
2005-01-14T09:15:08:675,285,10.042,0,0
2005-01-14T09:15:08:925,285.25,10.042,0,0
2005-01-14T09:15:09:175,285.5,10.042,0,0
2005-01-14T09:15:09:425,285.75,10.042,0,0
2005-01-14T09:15:09:675,286,10.042,0,0
2005-01-14T09:15:09:925,286.25,10.042,0,0
2005-01-14T09:15:10:175,286.5,10.042,0,0
2005-01-14T09:15:10:425,286.75,10.042,0,0
2005-01-14T09:15:10:675,287,10.042,0,0
2005-01-14T09:15:10:925,287.25,10.042,0,0
2005-01-14T09:15:11:175,287.5,10.042,0,0
2005-01-14T09:15:11:425,287.75,10.042,0,0
2005-01-14T09:15:11:675,288,10.042,0,0
2005-01-14T09:15:11:925,288.25,10.042,0,0
2005-01-14T09:15:12:175,288.5,10.042,0,0
2005-01-14T09:15:12:425,288.75,10.042,0,0
2005-01-14T09:15:12:675,289,10.042,0,0
2005-01-14T09:15:12:925,289.25,10.042,0,0
2005-01-14T09:15:13:175,289.5,10.042,0,0
2005-01-14T09:15:13:425,289.75,10.042,0,0
2005-01-14T09:15:13:675,290,10.042,0,0
2005-01-14T09:15:13:925,290.25,10.042,0,0
2005-01-14T09:15:14:175,290.5,10.042,0,0
2005-01-14T09:15:14:425,290.75,10.042,0,0
2005-01-14T09:15:14:675,291,10.042,0,0
2005-01-14T09:15:14:925,291.25,10.042,0,0
2005-01-14T09:15:15:175,291.5,10.042,0,0
2005-01-14T09:15:15:425,291.75,10.042,0,0
2005-01-14T09:15:15:675,292,10.042,0,0
2005-01-14T09:15:15:925,292.25,10.042,0,0
2005-01-14T09:15:16:175,292.5,10.042,0,0
2005-01-14T09:15:16:425,292.75,10.042,0,0
2005-01-14T09:15:16:675,293,10.042,0,0
2005-01-14T09:15:16:925,293.25,10.042,0,0
2005-01-14T09:15:17:175,293.5,10.042,0,0
2005-01-14T09:15:17:425,293.75,10.042,0,0
2005-01-14T09:15:17:675,294,10.042,0,0
2005-01-14T09:15:17:925,294.25,10.042,0,0
2005-01-14T09:15:18:175,294.5,10.042,0,0
2005-01-14T09:15:18:425,294.75,10.042,0,0
2005-01-14T09:15:18:675,295,10.042,0,0
2005-01-14T09:15:18:925,295.25,10.042,0,0
2005-01-14T09:15:19:175,295.5,10.042,0,0
2005-01-14T09:15:19:425,295.75,10.042,0,0
2005-01-14T09:15:19:675,296,10.042,0,0
2005-01-14T09:15:19:925,296.25,10.042,0,0
2005-01-14T09:15:20:175,296.5,10.042,0,0
